Image_Name,MSGGGF_0,MSGGGF_1,MSGGGF_2,MSGGGF_3,MSGGGF_4,MSGGGF_5,MSGGGF_6,MSGGGF_7,MSGGGF_8,MSGGGF_9,MSESGF,MSFDMAF,MSSSF,MSSAMF,Class
0074MR0004880010103694E01_DRCL.JPG,4354,8632,10175,9852,8442,6796,5330,3896,2801,1729,19452,4458.296398045656,12473995.21020946,19896103808.55492,0
0074MR0004880020103695E01_DRCL.JPG,5526,9851,10586,9475,8067,6345,4912,3541,2510,1603,18627,4327.568810643022,12574925.774170816,19164889638.92935,0
0074MR0004880030103696E01_DRCL.JPG,5189,10299,10565,9717,8154,6296,4745,3308,2359,1549,18464,4298.548474533324,12547085.60519214,18995497825.8391,0
0074MR0004880040103697E01_DRCL.JPG,6737,11002,11181,9565,7583,5790,4141,2995,2072,1387,17960,4099.807506857493,14313793.841784984,17880073686.298595,0
0074MR0004880050103698E01_DRCL.JPG,9730,10891,10094,8915,7376,5755,4091,2758,1932,1253,17205,4010.522055944393,12929613.86729896,17762412131.484734,0
0074MR0004880060103699E01_DRCL.JPG,5699,9816,10755,9811,8472,6310,4638,3260,2147,1496,19207,4210.649419452652,12278952.994694918,19055543789.225075,0
0074MR0004880070103700E01_DRCL.JPG,3879,8702,10585,10307,8868,6843,5062,3521,2529,1642,20373,4414.3145745587135,12235418.856193217,20102133832.031822,0
0074MR0004880080103701E01_DRCL.JPG,4413,9035,10403,9591,8245,6548,5001,3602,2489,1852,19391,4401.446553048519,12338970.308470609,19466306237.64969,0
0074MR0004880090103702E01_DRCL.JPG,4770,9819,11136,10310,8437,6536,4506,3203,2206,1573,19290,4154.777476652265,12360767.95175922,18482446775.61232,0
0074MR0004880100103703E01_DRCL.JPG,4500,9423,10640,9830,8392,6621,4775,3472,2407,1724,19384,4311.69443153885,12207750.905599236,19016809230.171417,0
0074MR0004880110103704E01_DRCL.JPG,4015,9006,10196,9932,8485,6677,5236,3766,2664,1903,19609,4350.971915575755,12162410.598359644,19290755203.34825,0
0074MR0004880120103705E01_DRCL.JPG,4610,9558,10877,9925,8250,6561,4959,3511,2443,1636,18945,4266.224485652278,12595049.131156549,18713997105.917007,0
0074MR0004880130103706E01_DRCL.JPG,4734,9767,10752,9759,8318,6418,4972,3492,2456,1668,18558,4281.66072671663,12795950.391933171,18771492099.140533,0
0074MR0004880140103707E01_DRCL.JPG,4551,9589,10942,9780,8113,6566,4859,3586,2501,1679,18835,4312.743846780388,12404401.332829235,19128570188.529625,0
0074MR0004880150103708E01_DRCL.JPG,5263,10091,10373,9241,7422,5929,4544,3474,2677,1921,17357,4473.714152018662,12357868.056408614,18847774515.024963,0
0074MR0004880160103709E01_DRCL.JPG,4545,9939,11164,9943,8186,6186,4461,3282,2392,1641,18671,4236.643013346362,12845384.047361031,18429909067.22438,0
0074MR0004880170103710E01_DRCL.JPG,4324,9207,10663,10076,8193,6342,4861,3501,2540,1725,18782,4388.750569607736,12047479.798348697,18987171305.979805,0
0074MR0004880180103711E01_DRCL.JPG,4495,9593,10892,10113,8314,6363,4917,3426,2442,1608,18645,4303.546898199969,12801057.18496263,18959254470.080017,0
0074MR0004880190103712E01_DRCL.JPG,4590,10203,10934,10128,8161,6267,4668,3509,2431,1613,18481,4237.976140061958,12839732.316175789,18855969892.5825,0
0074MR0004880200103713E01_DRCL.JPG,5414,10615,10899,9506,7661,5999,4556,3376,2372,1649,18151,4134.572659061461,12045974.04532084,18289607841.987724,0
0074MR0004880210103714E01_DRCL.JPG,5814,10488,10770,9436,7717,6011,4468,3064,2228,1533,18309,4141.784109379256,12305743.275352104,17940363169.576443,0
0074MR0004880220103715E01_DRCL.JPG,9952,16398,12869,8414,5587,3752,2601,1735,1294,774,13558,3493.3512690760085,14039934.154532136,14734895822.552143,0
0074MR0004880230103716E01_DRCL.JPG,10605,16299,11863,7784,5261,3807,2817,2098,1425,1010,12451,3628.6342179953062,13919407.621504202,15142774656.784168,0
0074MR0005630000103717E01_DRCL.JPG,3280,7469,9187,9551,8716,7306,5802,4264,3138,2058,20073,4833.539040715484,12841239.20675823,21509445074.92693,0
0074MR0005630010103718E01_DRCL.JPG,4024,8492,10467,10136,8848,6979,5157,3685,2553,1752,20015,4465.129414116,11537238.079488546,20210700513.318985,0
0074MR0005630020103719E01_DRCL.JPG,6478,11653,10920,8812,6997,5528,4133,3167,2303,1642,16960,4225.000201701813,12982528.671634018,17482705382.672928,0
0074MR0005630030103720E01_DRCL.JPG,6653,12475,11954,9242,7289,5362,3837,2673,1892,1315,17164,3963.0213874024257,14030767.73054099,16833138448.8682,0
0074MR0005630040103721E01_DRCL.JPG,6206,11533,11652,10078,7863,5700,4078,2792,1897,1233,17389,4063.9755510754576,12545686.68775876,17826502305.08658,0
0074MR0005630050103722E01_DRCL.JPG,6854,11854,11406,9567,7163,5394,3949,2904,2019,1343,16873,4174.490070708745,12255746.540251851,17771601349.09679,0
0074MR0005630060103723E01_DRCL.JPG,6765,11785,11312,9157,7355,5529,4207,2887,2089,1411,16712,4050.626760491732,12400974.325769035,16942818154.093756,0
0074MR0005630070103724E01_DRCL.JPG,6881,12606,11537,9121,7072,5490,4013,2810,2015,1353,16852,3894.401335162812,12954687.74194087,16324694968.188242,0
0074MR0005630080103725E01_DRCL.JPG,5626,10591,11123,9409,7632,6030,4624,3425,2275,1486,17866,4162.440368179964,12426372.741328731,17680735278.72992,0
0075ML0005650000102680E01_DRCL.JPG,27465,19459,7194,3287,1970,1341,1085,959,666,554,5781,2703.8359269620846,12819133.52673757,10710215288.515886,1
0075ML0005660000102687E01_DRCL.JPG,12110,17216,11466,6958,4480,3200,2366,1866,1535,1216,12038,3791.788826288685,12985122.009289756,16181864200.358932,0
0075MR0005640020103730E01_DRCL.JPG,13050,13015,11752,8965,6328,4317,2844,1812,1063,700,14521,3277.5791135868544,16855494.54477465,13660972808.219372,0
0076MR0005710000103765E01_DRCL.JPG,41921,11089,4341,2311,1506,995,749,586,465,342,4563,2143.66014073089,14203031.384363988,7195973075.260996,2
0076MR0005710010103766E01_DRCL.JPG,33559,12406,6083,3756,2487,1808,1340,1071,776,586,7141,2593.9082998993363,15512074.563972518,9051650107.749352,1
0076MR0005710020103767E01_DRCL.JPG,19329,15596,9128,5944,4048,2854,2190,1646,1325,912,11121,3217.894968482965,15192434.019343838,11574748490.87889,1
0076MR0005710040103769E01_DRCL.JPG,56168,7238,726,256,144,91,63,54,58,44,641,948.8590787866916,13827988.611437142,3323241668.65516,2
0076MR0005710050103770E01_DRCL.JPG,49986,11719,1396,507,332,236,184,185,149,121,1103,1318.294900595424,13687015.508441016,4588294496.333641,2
0076MR0005710060103771E01_DRCL.JPG,36723,10026,5464,3547,2370,1755,1367,1101,855,641,6577,2573.3367001792067,14814403.154689595,9294832866.557491,1
0076MR0005710070103772E01_DRCL.JPG,25946,11611,7670,5186,3770,2735,2171,1644,1266,1037,9597,3181.803051072202,15566840.352633985,11402951668.32289,1
0076MR0005710080103773E01_DRCL.JPG,30169,13489,6555,4089,2810,2001,1556,1183,924,699,7534,2809.2005542415995,13956122.878526255,10393083802.370138,1
0077ML0005750610102723E01_DRCL.JPG,17026,15202,9220,6034,4253,3269,2595,2035,1583,1249,11697,3793.721727914427,13463529.787417874,15732142250.173609,0
0077ML0005750630102725E01_DRCL.JPG,18701,17932,10321,5903,3527,2513,1821,1369,1044,762,9482,3220.4596887767466,13740500.126424596,14251641999.157764,1
0077ML0005750640102726E01_DRCL.JPG,13797,18956,12149,6857,4143,2687,1968,1386,1108,774,10148,3285.069587279524,13803304.648999557,14794163866.128078,1
0077ML0005750650102727E01_DRCL.JPG,10212,16825,12826,8168,5184,3505,2524,1886,1292,995,13288,3539.8726699739486,13226295.046883984,16221166315.39574,0
0077ML0005750660102728E01_DRCL.JPG,10463,16590,12229,7922,5226,3523,2469,1972,1513,1066,13269,3612.60840281674,13148233.87565647,16088219541.796455,0
0077MR0005750000103775E01_DRCL.JPG,11675,17671,12045,7461,4807,3059,2122,1606,1276,937,12894,3314.330527100792,14667346.868372483,13434500069.4084,0
0077MR0005750010103776E01_DRCL.JPG,12519,18156,12014,7221,4468,2959,2036,1552,1191,887,12357,3113.5315473718997,13422289.800771115,12502524358.790428,0
0077MR0005750020103777E01_DRCL.JPG,11714,16929,11867,7419,4790,3284,2400,1764,1506,1102,13168,3291.8810236676527,13873444.73743236,13165180311.636848,0
0077MR0005750030103778E01_DRCL.JPG,9009,15761,12432,8414,5652,3848,2811,1992,1599,1158,15090,3442.967758073544,13597158.373750689,14228866002.85373,0
0077MR0005750050103780E01_DRCL.JPG,8421,14247,11783,8411,5769,4202,3241,2447,1940,1430,15401,3652.396190050313,13219679.495776089,15238732585.452566,0
0077MR0005750060103781E01_DRCL.JPG,8030,14194,11932,8391,5841,4312,3189,2455,1964,1434,15865,3752.750119588549,13346023.373831747,15559317450.490051,0
0077MR0005750070103782E01_DRCL.JPG,8082,14928,12581,8953,5854,4088,2956,2267,1632,1217,15548,3574.095041320044,13344950.664770303,15445119364.842468,0
0077MR0005750080103783E01_DRCL.JPG,8379,14623,12155,8507,5740,4127,3030,2354,1822,1330,15304,3659.718002353669,13628028.299973937,15291800792.09203,0
0077MR0005750090103784E01_DRCL.JPG,8332,14299,11861,8337,5862,4150,3100,2405,1908,1348,15662,3650.5012660371967,13536321.135311976,15116715769.079296,0
0077MR0005750100103785E01_DRCL.JPG,10463,15376,11890,8103,5332,3794,2716,2025,1554,1170,14483,3488.660263934805,13420120.181845428,14514396818.478626,0
0077MR0005750110103786E01_DRCL.JPG,14417,16487,10235,6622,4490,3359,2541,1906,1526,1096,12330,3297.2091996643326,13906655.462834897,13107982641.651888,0
0077MR0005750120103787E01_DRCL.JPG,9990,13648,9880,7298,5449,4208,3398,2691,2356,1726,14427,3918.236855951344,13410486.390353993,15213735737.677204,0
0077MR0005750130103788E01_DRCL.JPG,11363,15498,10319,6852,4869,3727,2947,2353,1890,1518,12823,3735.376151282479,13191079.69223982,14637863792.890978,0
0077MR0005750140103789E01_DRCL.JPG,16359,18455,10314,5757,3589,2589,1946,1506,1250,1003,9635,3193.2266530238985,13994195.67342502,12417154728.966805,1
0077MR0005750150103790E01_DRCL.JPG,19504,18405,8944,4994,3368,2395,1923,1403,1132,930,8985,3004.9250391589003,13631473.808447989,11715754737.201036,1
0077MR0005750160103791E01_DRCL.JPG,18328,17127,9246,5448,3684,2698,2143,1600,1325,1042,9969,3244.0388169826088,13722162.943203792,12436325175.73554,1
0077MR0005750170103792E01_DRCL.JPG,17800,14310,9003,5961,4392,3370,2553,2034,1544,1302,11866,3477.242393605144,13872493.152706608,13285220286.741024,0
0077MR0005750190103794E01_DRCL.JPG,12735,14865,10346,6877,4900,3583,2798,2275,1779,1395,12975,3733.01080709687,14516538.602107048,14057901501.267887,0
0077MR0005750200103795E01_DRCL.JPG,25627,12799,7263,4935,3651,2652,2162,1705,1319,985,9424,3117.114870785466,15204022.27573724,10765064800.4558,1
0077MR0005750210103796E01_DRCL.JPG,30215,13765,6111,3854,2796,2007,1582,1274,1070,768,7580,2815.965620993405,14657591.088476809,9815731424.76318,1
0077MR0005750220103797E01_DRCL.JPG,26336,15918,6675,4005,2841,2175,1718,1388,1056,878,7605,2968.7320367117545,14762602.99076064,10611536973.814947,1
0077MR0005750230103798E01_DRCL.JPG,25291,17364,7834,3983,2656,2001,1524,1181,901,697,7208,2776.3323048886155,14649781.992039844,9908385232.41827,1
0077MR0005750240103799E01_DRCL.JPG,17747,17677,9677,5558,3777,2720,2068,1630,1281,971,9954,3035.1899191486077,14041177.32076709,11209036004.330244,1
0077MR0005750250103800E01_DRCL.JPG,16558,16764,9954,5950,3933,2788,2162,1709,1389,1086,10621,3347.6376151621253,13912446.81612064,11896207940.456713,1
0077MR0005750260103801E01_DRCL.JPG,10920,12678,9349,7022,5378,4296,3509,2921,2303,1923,13972,4108.246371057575,13722886.03508383,15214146791.492151,0
0077MR0005750280103803E01_DRCL.JPG,18089,17430,9412,5444,3785,2730,2085,1630,1301,1042,10029,3184.64938418352,13305079.520490482,12459617323.09293,1
0077MR0005750300103805E01_DRCL.JPG,14192,14970,10149,6618,4605,3432,2713,2137,1677,1355,12422,3572.2843982848253,14744400.745437354,13866177632.855982,0
0077MR0005750310103806E01_DRCL.JPG,11098,16619,11895,7589,5072,3493,2558,1969,1467,1060,14014,3408.003102580536,13465039.522559049,14396118444.047924,0
0077MR0005750320103807E01_DRCL.JPG,10356,17026,12875,8201,5142,3381,2420,1704,1253,946,14029,3226.528153550056,13067346.573996782,14034562515.91362,0
0077MR0005750330103808E01_DRCL.JPG,10172,16755,13003,8071,5100,3366,2420,1758,1332,990,13421,3394.830105617652,13902068.863510787,14181651947.699257,0
0077MR0005750340103809E01_DRCL.JPG,10105,17059,12814,7983,4976,3384,2353,1789,1348,1064,13263,3397.931740569676,13698841.410022764,14406614840.001345,0
0077MR0005750350103810E01_DRCL.JPG,8062,15188,13075,8352,5490,3875,2900,2164,1685,1346,14679,3557.149193834335,13154345.341074497,15212291452.008738,0
0077MR0005750360103811E01_DRCL.JPG,8311,14985,12676,8465,5493,3776,2803,2197,1805,1396,14165,3617.617520792785,13541680.349838302,15154203572.895216,0
0077MR0005750370103812E01_DRCL.JPG,8865,14955,12465,8215,5468,3845,2815,2255,1766,1347,14183,3598.0199886846426,13198564.532802716,14657645466.903336,0
0077MR0005750380103813E01_DRCL.JPG,9982,16132,12319,8117,5219,3507,2519,1887,1452,1209,13217,3430.9662193759204,13633950.204292491,13827311955.979595,0
0077MR0005750390103814E01_DRCL.JPG,9643,15628,11986,7826,5174,3719,2623,2106,1681,1294,13470,3583.8168291697,13608594.80767712,14309566574.25682,0
0077MR0005750400103815E01_DRCL.JPG,8702,14353,11887,8209,5566,3896,3072,2336,1924,1481,14983,3695.082998634576,13721288.5271198,15151816516.381584,0
0077MR0005750410103816E01_DRCL.JPG,7972,13893,12227,8452,5869,3974,3045,2320,1992,1543,14914,3814.620283626437,12954916.54596956,15452021420.597725,0
0077MR0005750420103817E01_DRCL.JPG,7723,14920,13546,9384,5932,3858,2642,1986,1462,1184,14952,3611.589463262757,14000819.90213503,15386519988.326828,0
0077MR0005750430103818E01_DRCL.JPG,7888,15376,13865,9492,5785,3801,2621,1894,1415,1077,14705,3406.946225964445,13521489.7295395,15184331550.56532,0
0077MR0005750440103819E01_DRCL.JPG,10009,17191,13448,8093,4901,3187,2368,1673,1284,996,13153,3239.1798824139623,13214675.671163157,13864966507.49672,0
0077MR0005750450103820E01_DRCL.JPG,12176,18860,12941,7312,4329,2675,1907,1423,1084,792,11634,3076.232663307967,13589269.864410087,12622671323.690418,1
0077MR0005750460103821E01_DRCL.JPG,12521,19101,12719,7452,4400,2802,1886,1304,1002,640,11546,2984.575470828364,13732152.64441538,12502910731.22484,1
0077MR0005750470103822E01_DRCL.JPG,16504,19514,11254,6215,3641,2285,1590,1153,909,681,9964,2885.920388523264,13873992.548363656,11716740637.38463,1
0077MR0005750480103823E01_DRCL.JPG,25152,18585,8603,4268,2494,1569,1180,829,636,473,7082,2595.8924685913094,13762740.017656311,9930006435.341845,1
0077MR0005750490103824E01_DRCL.JPG,31171,16090,6361,3221,2103,1416,1101,838,685,632,5469,2631.7000046463377,15512125.473328128,9579876417.058182,1
0077MR0005750500103825E01_DRCL.JPG,20857,19967,9839,5233,3033,1989,1321,945,628,428,8446,2533.310788020945,13729715.075942203,10509524778.191154,1
0077MR0005750510103826E01_DRCL.JPG,21839,18695,8905,4705,2857,1989,1496,1136,952,728,7980,2844.725338013934,13544127.826810256,10798739802.09862,1
0077MR0005750520103827E01_DRCL.JPG,27877,14993,6943,4146,2870,1928,1564,1216,932,806,7711,2831.4609526071304,13199007.143554255,10238604659.258432,1
0077MR0005750530103828E01_DRCL.JPG,20991,12303,7754,5787,4362,3475,2588,2022,1610,1208,11301,3517.2776851409603,13036572.589238152,12915724779.844051,0
0077MR0005750540103829E01_DRCL.JPG,25654,13950,7190,4602,3275,2462,1946,1524,1208,930,9118,3148.650712601196,13540228.450062618,11114498958.505363,1
0077MR0005750560103831E01_DRCL.JPG,23411,15530,7794,4714,3233,2396,1928,1625,1275,976,8833,3114.197121587344,14188619.049617035,11166465135.489304,1
0077MR0005750570103832E01_DRCL.JPG,15151,15242,9397,6419,4579,3406,2759,2131,1711,1200,12084,3601.087230900575,15113001.186615944,13098968358.813671,0
0077MR0005750580103833E01_DRCL.JPG,26906,15620,7011,4211,2968,2131,1609,1247,986,801,8014,2845.3901138966894,14196713.555080786,10255487227.561611,1
0077MR0005750590103834E01_DRCL.JPG,39207,12511,4397,2447,1723,1172,954,787,642,442,4623,2208.700574883037,14428199.079971172,7501999635.253456,2
0078ML0005760690102734E01_DRCL.JPG,19130,16620,11188,6704,3911,2536,1533,1133,829,668,9501,3083.716202797701,14320318.564876735,13839012205.50329,1
0078ML0005760700102735E01_DRCL.JPG,26057,16351,7330,4467,2945,2169,1787,1336,971,703,8155,2987.942105154944,15636608.994848698,12216841504.992714,1
0078ML0005760720102737E01_DRCL.JPG,22085,14350,8884,5819,3924,2767,2055,1699,1232,886,11301,3232.117465762459,15376314.638769804,12755895820.611237,1
0078ML0005760730102738E01_DRCL.JPG,33591,13278,6431,3824,2423,1512,1216,1028,715,498,7427,2569.472915500294,14422351.91410564,9742180900.753689,1
0078ML0005760740102739E01_DRCL.JPG,33220,12916,6396,3790,2480,1683,1297,1017,756,581,7826,2750.197384755222,15480280.514399946,10372634512.707409,1
0078ML0005760750102740E01_DRCL.JPG,27532,14348,7934,4703,3002,2089,1586,1233,887,717,8873,2993.174449950922,15709049.854011446,11292545616.232897,1
0078ML0005860440102806E01_DRCL.JPG,6334,10603,9858,8142,6755,5504,4507,3689,2864,2314,17517,4855.863422087334,13472930.164671242,22084740363.528687,0
0078ML0005860450102807E01_DRCL.JPG,5782,11263,11359,9435,7354,5493,4123,3118,2399,1679,17741,4555.895919349795,13232234.46353954,21259978912.93105,0
0078ML0005860460102808E01_DRCL.JPG,5508,11469,11585,9488,7171,5358,4054,3154,2388,1788,17435,4518.034361604799,13379864.414589584,20889911558.351906,0
0078MR0005760000103835E01_DRCL.JPG,10210,13044,9785,7272,5486,4246,3381,2862,2281,1752,14252,4165.880669950401,15301425.55496718,15468948629.944546,0
0078MR0005760010103836E01_DRCL.JPG,13303,15073,10264,6972,5131,3776,2985,2229,1665,1268,13271,3505.934340556067,13798933.52008626,12825364909.620878,0
0078MR0005760020103837E01_DRCL.JPG,23803,18073,8930,5058,3103,1996,1306,900,643,420,8976,2501.264013848763,14128662.50909485,8599322302.236454,1
0078MR0005760030103838E01_DRCL.JPG,22597,16628,9295,5671,3458,2277,1515,1080,783,586,9805,2645.457460723201,15634606.893780096,8868342928.695671,1
0078MR0005760040103839E01_DRCL.JPG,22965,17687,9920,5627,3202,1950,1182,796,558,398,9736,2364.878129638064,15586493.579745635,8239168569.180691,1
0078MR0005760050103840E01_DRCL.JPG,20217,18187,10339,5954,3511,2200,1442,1008,662,533,10357,2535.376038595792,14721567.31154713,8960794200.320868,1
0078MR0005760060103841E01_DRCL.JPG,19003,18536,10806,5775,3403,2201,1521,1155,809,577,10230,2728.8824618024587,14612573.125484437,9554543489.482063,1
0078MR0005760070103842E01_DRCL.JPG,21026,16779,9873,5796,3672,2469,1670,1213,850,619,10204,2740.2504700857253,16189259.646514893,9796649420.655714,1
0078MR0005760080103843E01_DRCL.JPG,24783,14519,8832,5534,3639,2395,1621,1167,835,578,9689,2734.416897091045,15790321.812422872,10115858458.64074,1
0078MR0005760090103844E01_DRCL.JPG,14985,15925,10993,7067,4936,3408,2337,1724,1248,881,12555,3149.312405489717,13850000.21160023,11822194590.125963,0
0078MR0005760100103845E01_DRCL.JPG,12828,17737,12933,7879,4772,2970,1966,1263,958,599,12919,2913.1382916547964,14552083.12051636,11236622537.450554,1
0078MR0005760110103846E01_DRCL.JPG,13355,17168,12743,7945,4796,3192,1931,1319,922,611,13011,2904.3883096930867,14448401.635999843,11130236544.566624,1
0078MR0005760120103847E01_DRCL.JPG,13122,15861,11916,8108,5344,3551,2401,1573,1086,724,13599,3097.7708705482755,13991808.841891676,11822543186.689718,0
0078MR0005760130103848E01_DRCL.JPG,14571,14696,10428,7427,5234,3786,2707,1928,1461,1087,13537,3278.0544441799875,14151274.172214257,12648811854.992554,0
0078MR0005760150103850E01_DRCL.JPG,26158,18625,7853,3807,2270,1552,1244,947,786,617,6069,2678.1016378585778,15243085.274577916,10258467116.161682,1
0078MR0005760160103851E01_DRCL.JPG,21409,17719,8766,4799,3140,2251,1799,1409,1118,860,8564,3085.058979333824,13710404.241907865,11677279090.092682,1
0078MR0005760180103853E01_DRCL.JPG,12188,15136,10365,7050,5330,3930,3162,2380,1763,1292,12709,3695.348481489787,15664454.362106487,14409314552.48501,0
0078MR0005760190103854E01_DRCL.JPG,12201,14929,10441,6957,4944,3900,3120,2388,1938,1448,12505,3689.2316340393927,14295338.76229161,14498487937.38728,0
0078MR0005760200103855E01_DRCL.JPG,8826,13214,10822,7892,5995,4605,3636,2800,2273,1727,15133,3950.8320399774607,14975129.066703709,16300458923.231382,0
0078MR0005760210103856E01_DRCL.JPG,7515,12658,11281,8428,6418,4949,3847,2970,2317,1728,15818,3974.260169730145,13982982.38790989,16783369490.665829,0
0078MR0005760240103859E01_DRCL.JPG,14388,19657,11963,6385,4022,2607,1871,1265,942,666,9188,3024.280453023997,13123107.909613654,13059156752.789814,1
0078MR0005760250103860E01_DRCL.JPG,16726,22651,12213,5470,2829,1646,1083,708,531,433,6177,2593.660821791954,13529894.15467514,11363488778.554754,1
0078MR0005760260103861E01_DRCL.JPG,18593,23888,11616,4521,2127,1261,877,636,512,394,4969,2620.6573575458497,13938541.61263208,10582411644.699696,1
0078MR0005760270103862E01_DRCL.JPG,15970,18756,11583,6529,3938,2488,1699,1250,906,672,9929,3235.1036624181943,13888468.293727877,13004633432.081842,1
0078MR0005760280103863E01_DRCL.JPG,16952,19109,12363,7063,3943,2129,1246,809,544,330,9832,2841.021307975062,15291107.419476762,11618362628.680183,1
0078MR0005760290103864E01_DRCL.JPG,26241,19051,9370,4864,2407,1211,645,425,276,174,7531,2230.1068427503164,14637220.841673665,8751536576.338589,1
0078MR0005760300103865E01_DRCL.JPG,27522,18635,9143,4861,2495,1147,523,287,127,100,6679,2000.698829552175,13626386.23321776,8961195213.570692,1
0078MR0005760310103866E01_DRCL.JPG,23463,21211,9826,4483,2199,1275,782,473,398,283,5701,2298.3240671611866,13679240.028511092,9398977652.80656,1
0078MR0005760320103867E01_DRCL.JPG,13954,14678,9957,6897,4991,3686,2929,2218,1786,1354,12559,3720.77163843731,13386526.065356344,13921823902.03044,0
0078MR0005760330103868E01_DRCL.JPG,14817,14387,9393,6870,4958,3645,2965,2260,1773,1268,12625,3655.769009976782,15943495.163431078,13169152402.001837,0
0078MR0005760350103870E01_DRCL.JPG,25305,18314,8417,4237,2469,1723,1244,951,657,534,7461,2687.832379077507,14564977.86596088,9528619334.200512,1
0078MR0005760370103872E01_DRCL.JPG,42851,14096,3404,1431,964,692,507,339,223,156,2376,1724.4159667476986,14560919.839271508,5949294607.7976265,2
0078MR0005760380103873E01_DRCL.JPG,44729,15684,2765,694,392,274,149,81,55,61,1192,1241.626343522784,13789539.819597844,4380867923.789828,2
0078MR0005760390103874E01_DRCL.JPG,29058,21458,7693,2626,1241,775,607,416,320,253,2939,2115.424669222266,13877620.97847429,8109425755.591551,2
0078MR0005760400103875E01_DRCL.JPG,19450,16829,8405,5259,3779,2814,2151,1630,1256,956,9488,3490.033907209041,14137846.537174016,12396989255.438314,1
0078MR0005760420103877E01_DRCL.JPG,28041,16457,6921,4092,2636,1791,1439,1035,736,532,7542,2766.713514901728,14392504.514799818,9081257684.082432,1
0078MR0005760430103878E01_DRCL.JPG,29516,18230,6581,3461,2180,1415,1026,766,512,421,6118,2508.500472122366,12833513.314399809,8674371361.521042,1
0078MR0005760440103879E01_DRCL.JPG,18424,18969,10136,5756,3764,2485,1748,1206,811,554,10116,2917.5228906520406,14408533.173675612,10423420962.1023,1
0078MR0005760450103880E01_DRCL.JPG,21399,16292,8174,5015,3576,2750,2168,1651,1247,908,9342,3169.437070366354,13625291.232095182,10854952861.116446,1
0078MR0005760460103881E01_DRCL.JPG,39452,14481,4475,2005,1363,911,713,566,376,322,3524,1999.637458326364,14955648.282849103,6781099408.321244,2
0078MR0005760470103882E01_DRCL.JPG,24556,20265,8838,3951,2285,1430,1148,788,608,438,6080,2500.483585421281,15642891.04189299,8983794085.817299,1
0078MR0005760480103883E01_DRCL.JPG,23942,21405,8720,3852,2154,1407,1064,702,512,390,5330,2595.306234376409,15659466.129111752,9732286014.69388,1
0078MR0005760490103884E01_DRCL.JPG,27471,19926,6877,3588,2230,1573,1142,736,496,363,5714,2432.700883336828,15579119.126228988,8758665051.33649,1
0078MR0005760500103885E01_DRCL.JPG,30578,19924,6499,2723,1593,1094,810,544,390,266,4278,2342.8592545550973,18218105.37075957,7999618788.913634,1
0078MR0005760510103886E01_DRCL.JPG,23690,22190,8440,3440,2059,1352,1022,764,634,461,4943,2634.2761368370384,15601626.398321882,9412223320.541077,1
0078MR0005760520103887E01_DRCL.JPG,21690,25402,11679,3940,1297,514,211,120,51,47,2777,1743.5847613087797,13160232.3118077,7999689935.819441,1
0078MR0005760530103888E01_DRCL.JPG,31686,21051,7469,2768,1126,424,212,102,54,56,2811,1595.1828855167564,12881760.541493908,7051911776.020599,2
0078MR0005760540103889E01_DRCL.JPG,37883,21323,3804,756,370,265,239,142,86,56,1108,1464.465749583232,15052370.9991062,5058763624.898147,2
0078MR0005760550103890E01_DRCL.JPG,32244,22175,6464,1952,730,432,276,188,149,99,2612,1708.1753976638313,14088827.918778284,6154639133.115298,2
0078MR0005760560103891E01_DRCL.JPG,22955,21297,10398,4627,2246,1264,744,538,359,237,5966,2315.3007529122024,13815950.685392648,9194031586.919498,1
0078MR0005760570103892E01_DRCL.JPG,21030,19780,9824,4875,2943,1888,1423,976,834,532,7012,2856.5211086227,14139772.41492723,10698023434.60628,1
0078MR0005760580103893E01_DRCL.JPG,17305,16379,9676,5946,4055,3035,2321,1778,1397,1075,10374,3418.0356620612206,16421209.807062492,12267941825.900331,0
0078MR0005760590103894E01_DRCL.JPG,21462,15833,7821,5001,3587,2599,2213,1706,1368,1086,9529,3311.129797741882,14984886.992625892,11906442945.245388,1
0078MR0005760600103895E01_DRCL.JPG,19231,22724,11187,4884,2383,1321,885,653,507,399,5829,2668.2581447824696,14148670.977247655,10396286063.127268,1
0078MR0005760610103896E01_DRCL.JPG,12148,21380,16484,8722,3921,1424,532,210,100,45,9652,2287.802909029605,13058105.067188203,10932214565.965162,1
0078MR0005760620103897E01_DRCL.JPG,10450,19889,16624,10011,4764,2043,726,285,75,62,12171,2401.407026690131,13041568.892022118,11592667191.534544,1
0078MR0005760630103898E01_DRCL.JPG,9875,19426,16705,10096,4727,2060,957,432,242,169,10497,2683.5241691304973,13245537.242280943,12673649735.456291,1
0078MR0005760640103899E01_DRCL.JPG,9400,17476,15631,9969,5433,2899,1511,869,569,410,12044,2987.9842317632097,12905475.47433877,14244067645.44525,1
0078MR0005760660103901E01_DRCL.JPG,9276,17256,14357,9080,5319,3244,2202,1457,1023,693,14183,3097.91722540407,13224949.091046482,14256018989.955524,0
0078MR0005860000103918E01_DRCL.JPG,8045,13926,11881,8820,6300,4357,3177,2287,1684,1303,14854,4269.376738098508,16543400.05556336,18523457914.367653,0
0078MR0005860010103919E01_DRCL.JPG,11190,15301,10912,7932,5676,4052,2895,2109,1631,1137,13384,3700.0391562250247,14572835.121905535,15577016859.170464,0
